Date,TimeSlot,DELHI,BRPL,BYPL,NDPL,NDMC,MES
11/05/2023,06:00,3450.800,1478.510,753.810,1062.680,98.380,24.810
11/05/2023,07:00,3533.550,1481.820,805.430,1082.340,104.990,25.090
11/05/2023,08:00,3461.670,1441.730,767.530,1061.160,130.360,26.070
11/05/2023,09:00,3644.780,1511.630,794.630,1093.560,180.510,29.060
11/05/2023,10:00,4191.260,1687.600,901.380,1326.900,203.670,31.540
11/05/2023,11:00,4447.930,1756.520,964.200,1428.130,225.560,31.160
11/05/2023,12:00,4550.370,1765.850,1011.730,1472.610,219.050,31.290
11/05/2023,13:00,4435.970,1763.530,1010.310,1369.680,217.770,31.740
11/05/2023,14:00,4485.130,1807.980,963.970,1428.450,212.470,30.780
11/05/2023,15:00,4809.370,1900.730,1086.980,1527.320,213.610,31.420
11/05/2023,16:00,4708.510,1886.990,1047.620,1475.230,222.470,31.450
11/05/2023,17:00,4602.350,1861.190,1021.490,1425.780,219.210,30.850
11/05/2023,18:00,4522.240,1828.830,1026.820,1408.510,184.640,26.530
11/05/2023,19:00,4486.250,1818.880,1017.410,1427.770,167.390,25.630
11/05/2023,20:00,4469.640,1843.180,1011.910,1402.330,149.170,27.210
11/05/2023,21:00,4305.730,1826.750,969.390,1311.060,137.490,27.100
11/05/2023,22:00,4485.620,1882.920,1035.280,1369.460,132.900,26.240
12/05/2023,00:00,4579.780,1868.170,1093.020,1434.390,115.320,23.780
12/05/2023,01:00,4347.720,1803.130,1024.280,1347.300,108.860,22.600
12/05/2023,02:00,4090.860,1688.930,964.760,1270.500,105.960,22.310
12/05/2023,03:00,3901.510,1619.270,910.900,1209.850,104.010,21.760
12/05/2023,04:00,3719.280,1546.740,860.740,1158.240,99.620,21.200
12/05/2023,05:00,3651.930,1541.460,831.550,1123.670,97.970,21.380
12/05/2023,06:00,3681.740,1553.890,835.850,1135.790,95.690,25.310
12/05/2023,07:00,3613.430,1522.430,833.090,1091.760,108.720,25.630
12/05/2023,08:00,3483.970,1481.810,771.720,1033.820,135.270,26.910
12/05/2023,09:00,3637.470,1548.320,776.220,1067.790,179.830,31.190
12/05/2023,10:00,4156.820,1687.270,863.020,1319.830,214.450,33.080
12/05/2023,11:00,4484.280,1784.200,964.880,1423.090,236.150,33.570
12/05/2023,12:00,4531.880,1827.890,976.540,1421.500,233.350,33.210
12/05/2023,13:00,4351.440,1861.790,990.570,1196.880,232.160,34.130
12/05/2023,14:00,4575.480,1862.090,992.580,1405.750,238.500,33.420
12/05/2023,15:00,4917.330,2039.680,1058.260,1498.180,240.300,33.830
12/05/2023,16:00,5144.640,2167.290,1067.480,1581.700,237.530,34.150
12/05/2023,17:00,5033.920,2110.370,1074.540,1537.340,228.360,32.520
12/05/2023,18:00,4701.420,1965.580,1027.250,1445.420,189.660,28.820
12/05/2023,19:00,4553.250,1944.170,981.190,1389.410,167.210,27.350
12/05/2023,20:00,4524.660,1944.310,975.390,1358.650,172.740,27.920
12/05/2023,21:00,4484.070,1990.470,966.620,1308.780,157.310,28.520
12/05/2023,22:00,4646.880,2086.510,958.800,1381.140,146.240,28.170
12/05/2023,23:00,4900.160,2186.370,1055.380,1446.300,142.000,26.800
13/05/2023,00:00,4903.370,2170.670,1072.160,1458.860,133.650,25.780
13/05/2023,01:00,4656.650,2054.480,1021.370,1383.110,128.190,25.130
13/05/2023,02:00,4396.580,1943.600,954.870,1308.780,122.630,24.640
13/05/2023,03:00,4161.420,1818.480,916.090,1245.370,119.040,23.730
13/05/2023,04:00,3987.270,1741.280,866.980,1200.360,117.370,23.490
13/05/2023,05:00,3880.550,1699.090,838.450,1166.100,114.650,23.970
13/05/2023,06:00,3746.070,1635.310,812.980,1131.130,112.470,24.600
13/05/2023,07:00,3720.860,1599.240,837.940,1113.330,106.300,24.240
13/05/2023,08:00,3679.320,1535.570,846.310,1117.720,122.930,25.010
13/05/2023,09:00,3751.230,1616.270,839.980,1084.130,147.460,26.950
13/05/2023,10:00,4118.440,1756.140,918.140,1228.870,153.320,28.450
13/05/2023,11:00,4364.940,1851.780,966.640,1297.000,179.380,27.240
13/05/2023,12:00,4504.030,1916.150,1025.250,1312.240,177.450,29.550
13/05/2023,13:00,4523.340,1954.410,1034.030,1282.600,177.710,29.810
13/05/2023,14:00,4647.780,2017.890,1052.030,1310.740,194.810,28.100
13/05/2023,15:00,4855.730,2117.180,1090.530,1386.050,195.430,27.630
13/05/2023,16:00,4908.330,2127.850,1128.700,1385.050,192.450,27.700
13/05/2023,17:00,4767.150,2074.770,1099.240,1336.590,181.840,28.280
13/05/2023,18:00,4591.310,2026.580,1063.490,1259.310,171.780,26.990
13/05/2023,19:00,4514.320,1971.320,1057.630,1243.250,172.650,27.420
13/05/2023,20:00,4529.450,2033.330,1022.170,1236.260,161.600,29.280
13/05/2023,21:00,4539.840,2058.190,1018.020,1234.510,154.570,28.890
13/05/2023,22:00,4815.040,2201.510,1056.890,1326.990,148.770,28.720
13/05/2023,23:00,5196.650,2362.830,1163.300,1448.900,144.950,28.440
14/05/2023,00:00,5188.670,2332.850,1179.910,1455.060,143.920,27.370
14/05/2023,01:00,4985.950,2242.350,1143.420,1390.980,134.140,26.730
14/05/2023,02:00,4753.520,2140.770,1089.140,1324.120,128.030,26.170
14/05/2023,03:00,4536.670,2035.250,1038.520,1269.130,125.330,25.810
14/05/2023,04:00,4338.020,1952.970,981.890,1217.520,118.900,25.540
14/05/2023,05:00,4218.800,1899.590,951.960,1183.460,117.830,25.430
14/05/2023,06:00,4026.440,1777.610,929.930,1143.320,113.050,24.830
14/05/2023,07:00,3916.430,1699.210,925.180,1117.310,113.160,24.170
14/05/2023,08:00,3848.940,1664.990,910.680,1089.550,124.030,23.310
14/05/2023,09:00,3648.090,1566.460,821.990,1074.250,127.100,22.550
14/05/2023,10:00,3908.700,1647.330,856.660,1205.520,135.760,23.280
14/05/2023,11:00,4098.130,1687.290,930.660,1274.160,144.140,23.980
14/05/2023,12:00,4220.810,1759.400,944.920,1300.220,149.290,24.560
14/05/2023,13:00,4281.170,1846.310,947.190,1271.470,153.660,24.950
14/05/2023,14:00,4516.020,1937.200,996.670,1353.900,159.300,25.140
14/05/2023,15:00,4770.420,2041.350,1056.310,1440.740,164.090,26.050
14/05/2023,16:00,4817.040,2051.380,1082.740,1446.730,161.740,27.020
14/05/2023,17:00,4504.500,1940.610,983.530,1349.480,162.120,27.900
14/05/2023,18:00,4525.620,1917.510,1052.670,1321.110,162.270,27.490
14/05/2023,19:00,4394.460,1880.590,993.100,1302.320,155.470,26.560
14/05/2023,20:00,4522.970,1979.160,995.640,1317.320,151.220,28.310
14/05/2023,21:00,4545.340,2044.680,997.870,1279.850,150.570,29.120
14/05/2023,22:00,4835.470,2202.630,1044.380,1369.670,143.520,29.410
14/05/2023,23:00,5135.180,2326.280,1128.860,1469.640,141.060,28.960
15/05/2023,00:00,5202.270,2328.540,1165.480,1490.740,137.210,28.200
15/05/2023,01:00,4925.710,2195.450,1116.000,1408.280,132.280,27.350
15/05/2023,02:00,4671.980,2079.610,1053.750,1338.800,128.810,26.870
15/05/2023,03:00,4396.940,1945.790,995.810,1258.920,128.810,25.860
15/05/2023,04:00,4188.980,1857.850,946.070,1194.460,125.540,25.260
15/05/2023,05:00,4061.660,1807.940,908.260,1162.510,124.310,25.160
15/05/2023,06:00,3968.970,1749.120,899.420,1133.730,123.660,26.830
15/05/2023,07:00,3894.870,1668.170,911.630,1121.950,128.470,26.700
15/05/2023,08:00,3885.290,1650.520,908.880,1115.880,153.650,28.780
15/05/2023,09:00,4031.040,1741.980,861.630,1159.310,194.570,34.500
15/05/2023,10:00,4550.040,1876.220,960.420,1394.380,236.500,36.990
15/05/2023,11:00,4800.690,1930.940,1008.850,1529.440,268.750,37.440
15/05/2023,12:00,4940.130,2061.620,1037.480,1490.510,255.880,38.350
15/05/2023,13:00,4974.250,2120.590,1057.580,1441.690,270.600,38.100
15/05/2023,14:00,5262.280,2201.050,1152.340,1548.650,273.920,37.570
15/05/2023,15:00,5596.690,2370.300,1192.780,1654.830,286.180,38.150
15/05/2023,16:00,5663.360,2421.620,1213.540,1655.590,278.850,38.350
15/05/2023,17:00,5496.440,2327.820,1202.200,1607.760,269.070,37.150
15/05/2023,18:00,5166.430,2222.920,1122.270,1512.560,226.780,30.730
15/05/2023,19:00,4912.760,2079.700,1084.640,1474.020,192.910,28.880
15/05/2023,20:00,4961.580,2171.590,1058.320,1480.350,174.060,30.010
15/05/2023,21:00,4938.880,2218.540,1074.860,1407.990,157.200,30.920
15/05/2023,22:00,5175.960,2310.620,1148.010,1486.390,150.530,31.170
16/05/2023,00:00,5399.880,2381.430,1222.050,1575.760,143.110,26.290
16/05/2023,01:00,5139.850,2270.920,1164.510,1503.540,126.730,25.350
16/05/2023,02:00,4854.250,2114.170,1115.970,1432.150,121.120,24.780
16/05/2023,03:00,4617.910,2037.950,1045.410,1349.500,117.540,24.270
16/05/2023,04:00,4418.140,1947.080,994.240,1292.670,118.530,23.660
16/05/2023,05:00,4285.310,1898.670,955.640,1248.500,117.240,23.830
16/05/2023,06:00,4129.660,1811.230,932.810,1206.800,114.350,24.250
16/05/2023,07:00,4078.720,1748.150,950.050,1189.810,118.350,23.940
16/05/2023,08:00,4067.050,1667.670,973.320,1207.970,149.800,26.590
16/05/2023,09:00,4149.890,1756.120,937.310,1195.070,201.090,31.310
16/05/2023,10:00,4750.880,1971.720,1006.550,1468.090,238.990,33.300
16/05/2023,11:00,5027.910,2101.720,1060.740,1526.220,256.330,33.900
16/05/2023,12:00,5123.130,2102.400,1103.970,1585.830,250.980,33.920
16/05/2023,13:00,4970.710,2076.630,1081.420,1475.640,256.140,34.070
16/05/2023,14:00,5146.910,2143.680,1106.210,1556.440,254.560,37.820
16/05/2023,15:00,5559.700,2350.620,1189.510,1660.020,268.300,39.020
16/05/2023,16:00,5609.490,2364.700,1208.120,1688.680,265.580,39.310
16/05/2023,17:00,5374.460,2271.030,1160.710,1598.230,252.080,36.720
16/05/2023,18:00,5153.210,2170.210,1155.840,1525.440,218.200,32.000
16/05/2023,19:00,4856.410,2044.750,1062.610,1475.960,194.750,28.760
16/05/2023,20:00,4939.610,2137.880,1080.400,1464.530,177.780,30.110
16/05/2023,21:00,4931.350,2233.470,1063.580,1395.170,161.360,31.020
16/05/2023,22:00,5303.450,2360.420,1162.230,1537.610,157.390,31.740
16/05/2023,23:00,5691.960,2574.410,1256.750,1617.620,155.340,31.470
17/05/2023,00:00,5658.460,2516.300,1281.030,1635.900,141.680,30.210
17/05/2023,01:00,5298.200,2348.290,1202.730,1532.450,136.570,28.770
17/05/2023,02:00,4967.900,2194.660,1126.440,1441.810,129.630,28.200
17/05/2023,03:00,4671.660,2076.070,1059.360,1337.710,126.670,27.540
17/05/2023,04:00,4423.090,1971.220,979.430,1282.280,125.120,23.460
17/05/2023,05:00,4218.690,1868.510,936.080,1228.280,122.410,23.310
17/05/2023,06:00,4045.000,1789.140,890.040,1183.000,119.970,24.740
17/05/2023,07:00,4021.810,1724.410,925.430,1179.880,128.750,24.370
17/05/2023,08:00,3947.500,1698.170,901.670,1119.910,157.360,26.770
17/05/2023,09:00,4098.520,1772.600,901.570,1160.680,201.290,30.800
17/05/2023,10:00,4559.590,1935.430,953.290,1365.670,238.870,32.250
17/05/2023,11:00,4859.540,2026.770,1041.240,1454.530,258.460,32.460
17/05/2023,12:00,5077.910,2114.540,1101.270,1511.880,262.450,33.680
17/05/2023,13:00,5030.200,2134.550,1055.460,1516.790,239.040,33.980
17/05/2023,14:00,5356.720,2229.690,1153.170,1602.910,276.940,38.050
17/05/2023,15:00,5869.200,2482.570,1289.540,1718.970,285.790,37.660
17/05/2023,16:00,5820.500,2453.750,1283.020,1711.030,283.650,37.040
17/05/2023,17:00,5467.890,2287.240,1204.110,1607.630,281.370,34.830
17/05/2023,18:00,5232.530,2196.350,1171.790,1555.150,228.680,30.850
17/05/2023,19:00,5048.840,2121.630,1147.300,1508.230,200.570,24.840
17/05/2023,20:00,5015.290,2175.930,1115.420,1467.680,181.110,25.810
17/05/2023,21:00,4940.870,2225.580,1078.260,1395.500,169.000,25.980
17/05/2023,22:00,5312.380,2387.760,1158.490,1532.490,158.480,27.740
17/05/2023,23:00,5677.040,2560.970,1241.050,1634.930,157.190,27.200
18/05/2023,00:00,5595.450,2488.380,1260.150,1613.830,153.570,25.850
18/05/2023,01:00,5040.250,2197.800,1184.060,1451.080,134.660,25.000
18/05/2023,02:00,4580.560,1965.020,1070.040,1350.230,127.840,24.280
18/05/2023,03:00,4336.660,1892.770,990.220,1271.830,117.920,23.020
18/05/2023,04:00,4036.450,1753.530,910.710,1192.760,117.940,21.930
18/05/2023,05:00,3877.070,1695.310,861.220,1146.740,115.090,21.710
18/05/2023,06:00,3746.020,1633.950,829.710,1107.900,113.990,22.590
18/05/2023,07:00,3674.890,1575.810,848.440,1079.450,119.040,22.260
18/05/2023,08:00,3642.150,1536.610,803.960,1087.150,147.840,22.890
18/05/2023,09:00,3733.250,1559.330,814.210,1117.370,190.290,26.730
18/05/2023,10:00,4351.750,1784.980,931.510,1337.870,230.830,29.740
18/05/2023,11:00,4654.090,1887.150,1026.050,1441.670,241.820,29.440
18/05/2023,12:00,4828.490,1953.110,1071.710,1490.630,247.570,29.590
18/05/2023,13:00,4785.940,1934.600,1096.430,1431.380,252.210,34.390
18/05/2023,14:00,4882.380,2007.730,1089.050,1451.130,253.860,34.450
18/05/2023,15:00,5265.570,2198.810,1149.380,1558.980,267.270,36.420
18/05/2023,16:00,5311.820,2226.250,1186.980,1578.920,239.830,36.560
18/05/2023,17:00,5222.070,2177.810,1198.770,1541.130,230.100,33.980
18/05/2023,18:00,4942.460,2085.500,1138.850,1452.660,200.850,29.770
18/05/2023,19:00,4757.430,2010.780,1094.900,1396.420,176.200,27.520
18/05/2023,20:00,4715.250,2043.670,1059.420,1376.630,160.090,29.440
18/05/2023,21:00,4599.310,2048.040,1012.550,1319.570,144.280,29.900
18/05/2023,22:00,4901.340,2199.570,1087.900,1406.400,137.580,29.800
18/05/2023,23:00,5215.010,2346.950,1146.750,1503.620,135.610,29.720
19/05/2023,00:00,5119.140,2274.150,1146.940,1488.860,131.660,28.060
19/05/2023,01:00,4779.900,2121.530,1073.790,1388.380,124.400,26.930
19/05/2023,02:00,4485.280,1984.980,1003.620,1305.020,120.710,26.170
19/05/2023,03:00,4189.820,1846.000,942.520,1226.910,109.350,25.130
19/05/2023,04:00,3977.130,1758.460,884.820,1163.820,107.850,24.770
19/05/2023,05:00,3833.900,1690.120,851.950,1125.670,105.690,24.960
19/05/2023,06:00,3757.830,1649.850,839.270,1102.950,101.840,25.920
19/05/2023,07:00,3727.350,1619.940,860.000,1067.390,113.650,25.950
19/05/2023,08:00,3756.920,1612.570,868.610,1080.460,138.060,25.830
19/05/2023,09:00,3873.970,1668.190,833.680,1111.770,185.970,31.050
19/05/2023,10:00,4468.020,1881.550,950.970,1343.870,214.330,35.050
19/05/2023,11:00,4856.170,1989.780,1074.990,1480.650,229.830,35.470
19/05/2023,12:00,5017.130,2046.120,1136.720,1519.870,232.950,35.850
19/05/2023,13:00,4956.960,2035.020,1119.990,1432.970,285.300,36.000
19/05/2023,14:00,5096.030,2104.990,1116.430,1502.810,285.600,35.830
19/05/2023,15:00,5434.980,2253.650,1188.330,1614.620,292.360,36.320
19/05/2023,16:00,5459.060,2253.770,1217.940,1615.560,288.220,36.310
19/05/2023,17:00,5308.100,2209.630,1183.330,1550.680,275.110,33.990
19/05/2023,18:00,5085.730,2096.050,1175.240,1494.600,242.570,29.760
19/05/2023,19:00,4798.340,2028.660,1078.980,1394.600,219.150,27.870
19/05/2023,20:00,4735.130,2037.270,1042.810,1378.760,198.900,29.310
19/05/2023,21:00,4653.890,2093.610,1002.850,1291.960,189.930,30.070
19/05/2023,22:00,4938.290,2199.290,1071.800,1408.560,178.820,30.580
19/05/2023,23:00,5267.670,2363.010,1147.320,1503.610,174.320,29.220
20/05/2023,00:00,5272.570,2337.340,1189.320,1507.160,167.670,28.410
20/05/2023,01:00,4982.660,2203.830,1114.040,1425.620,162.210,27.280
20/05/2023,02:00,4673.460,2060.630,1042.430,1340.780,158.840,26.360
20/05/2023,03:00,4398.970,1946.450,973.390,1256.950,153.360,25.750
20/05/2023,04:00,4131.860,1815.030,913.770,1187.040,151.020,24.890
20/05/2023,05:00,3948.510,1738.410,858.270,1143.240,149.710,24.800
20/05/2023,06:00,3813.280,1660.420,838.280,1101.460,145.460,24.610
20/05/2023,07:00,3756.350,1616.200,852.310,1067.770,153.550,24.430
20/05/2023,08:00,3690.940,1607.130,832.640,1022.490,168.340,24.210
20/05/2023,09:00,3783.910,1661.750,833.380,1045.370,182.640,26.550
20/05/2023,10:00,4267.230,1828.810,956.550,1217.210,208.370,29.010
20/05/2023,11:00,4624.400,1969.390,1065.030,1288.120,226.110,29.790
20/05/2023,12:00,4763.760,2025.800,1095.410,1336.030,231.240,29.740
20/05/2023,13:00,4754.030,2030.330,1115.000,1296.870,234.820,30.430
20/05/2023,14:00,4941.460,2138.830,1158.450,1335.000,232.210,29.260
20/05/2023,15:00,5200.810,2247.760,1205.700,1435.590,234.150,28.430
20/05/2023,16:00,5307.150,2295.040,1230.140,1456.900,231.410,29.350
20/05/2023,17:00,5156.060,2248.620,1197.850,1410.050,223.350,29.670
20/05/2023,18:00,4869.330,2107.020,1165.700,1310.150,206.540,28.850
20/05/2023,19:00,4639.100,2018.450,1110.280,1248.120,193.960,27.060
20/05/2023,20:00,4658.000,2050.560,1071.630,1266.010,187.160,28.510
20/05/2023,21:00,4687.240,2130.870,1052.490,1248.090,180.180,29.050
20/05/2023,22:00,5040.770,2280.500,1134.350,1373.360,174.020,29.150
20/05/2023,23:00,5393.250,2424.280,1210.510,1503.730,171.750,29.150
21/05/2023,00:00,5453.940,2441.840,1260.530,1509.350,165.700,27.930
21/05/2023,01:00,5223.200,2343.110,1196.300,1440.410,162.670,27.540
21/05/2023,02:00,4945.900,2214.470,1129.510,1364.890,161.450,27.010
21/05/2023,03:00,4636.750,2060.640,1066.510,1282.760,157.160,26.000
21/05/2023,04:00,4394.330,1959.130,1005.040,1206.500,156.240,25.610
21/05/2023,05:00,4227.400,1885.980,954.520,1164.650,155.140,25.540
21/05/2023,06:00,3981.120,1763.370,904.790,1102.970,148.440,24.750
21/05/2023,07:00,3799.750,1661.020,868.630,1057.490,150.450,23.690
21/05/2023,08:00,3748.390,1629.390,854.710,1043.480,156.360,22.950
21/05/2023,09:00,3739.720,1615.330,827.170,1073.100,162.200,23.850
21/05/2023,10:00,4044.460,1664.090,909.810,1235.110,168.360,24.600
21/05/2023,11:00,4252.840,1766.250,952.110,1291.900,175.700,24.950
21/05/2023,12:00,4474.940,1854.760,1006.800,1357.230,184.390,26.180
21/05/2023,13:00,4612.550,1935.800,1040.780,1379.650,189.260,26.470
21/05/2023,14:00,4930.330,2077.090,1120.180,1472.520,191.600,27.040
21/05/2023,15:00,5226.910,2222.190,1159.030,1555.730,195.020,28.030
21/05/2023,16:00,5253.960,2239.030,1189.490,1559.460,192.460,26.860
21/05/2023,17:00,5083.320,2168.300,1160.070,1486.980,189.450,29.360
21/05/2023,18:00,4786.570,2047.520,1118.550,1371.390,185.860,28.350
21/05/2023,19:00,4602.980,1969.930,1045.520,1329.360,186.220,27.220
21/05/2023,20:00,4834.600,2104.840,1096.290,1379.070,186.740,29.000
21/05/2023,21:00,4990.430,2226.440,1114.390,1384.410,186.950,30.330
21/05/2023,22:00,5501.820,2461.240,1232.900,1537.640,185.140,31.230
21/05/2023,23:00,5938.030,2648.300,1350.410,1675.120,184.820,31.670
22/05/2023,00:00,5956.840,2659.780,1358.110,1673.210,180.730,30.800
22/05/2023,01:00,5722.290,2551.360,1296.720,1617.310,173.190,29.770
22/05/2023,02:00,5373.360,2375.640,1234.400,1515.260,168.790,29.120
22/05/2023,03:00,5089.160,2254.510,1150.210,1440.740,165.850,27.940
22/05/2023,04:00,4825.380,2138.280,1088.400,1360.600,165.300,27.550
22/05/2023,05:00,4579.000,2032.570,1028.430,1284.400,161.350,27.540
22/05/2023,06:00,4295.450,1889.260,968.870,1209.090,159.190,26.960
22/05/2023,07:00,4162.750,1776.630,988.470,1156.750,168.100,27.770
22/05/2023,08:00,4099.630,1750.250,928.230,1157.230,195.970,30.660
22/05/2023,09:00,4313.610,1836.430,964.320,1188.520,244.410,36.040
22/05/2023,10:00,4969.130,2096.310,1051.600,1441.280,295.550,38.620
22/05/2023,11:00,5306.920,2220.580,1114.990,1562.810,317.740,39.010
22/05/2023,12:00,5634.830,2338.370,1211.880,1658.480,326.380,42.210
22/05/2023,13:00,5808.430,2447.970,1273.860,1660.920,326.960,41.930
22/05/2023,14:00,6076.160,2564.810,1335.060,1747.560,332.620,42.240
22/05/2023,15:00,6429.040,2730.770,1409.230,1845.500,329.940,42.580
22/05/2023,16:00,6420.780,2750.900,1401.030,1834.420,331.550,41.980
22/05/2023,17:00,6214.350,2661.810,1346.020,1784.010,328.570,39.720
22/05/2023,18:00,5758.800,2461.290,1282.690,1641.210,287.380,34.580
22/05/2023,19:00,5422.570,2309.240,1200.650,1574.580,250.360,31.770
22/05/2023,20:00,5155.480,2271.350,1097.920,1477.060,227.650,32.770
22/05/2023,21:00,5526.630,2466.120,1225.400,1550.080,209.490,33.560
22/05/2023,22:00,5984.990,2691.000,1304.250,1688.720,205.160,34.340
22/05/2023,23:00,6388.530,2866.250,1440.590,1782.550,203.480,33.690
23/05/2023,00:00,6404.760,2828.400,1463.570,1821.520,198.110,32.340
23/05/2023,01:00,6126.870,2710.570,1396.680,1744.210,185.790,31.340
23/05/2023,02:00,5783.460,2563.030,1308.570,1642.590,183.300,31.000
23/05/2023,03:00,5488.930,2412.550,1256.170,1556.940,181.100,30.260
23/05/2023,04:00,5211.990,2307.500,1170.300,1477.550,176.920,30.130
23/05/2023,05:00,4906.530,2167.500,1101.180,1384.300,176.350,29.560
23/05/2023,06:00,4592.400,2011.240,1042.690,1293.890,172.960,28.830
23/05/2023,07:00,4337.950,1863.260,991.640,1233.290,179.350,28.750
23/05/2023,08:00,4358.600,1847.660,997.580,1237.130,205.380,30.900
23/05/2023,09:00,4524.490,1937.650,977.340,1269.650,248.180,37.120
23/05/2023,10:00,5153.370,2172.390,1056.280,1539.890,298.820,39.710
23/05/2023,11:00,5630.760,2361.290,1166.790,1681.840,324.580,42.360
23/05/2023,12:00,5923.140,2484.150,1241.770,1749.020,333.840,42.720
23/05/2023,13:00,6121.810,2589.810,1329.630,1760.400,339.260,42.860
23/05/2023,14:00,6389.030,2702.890,1375.240,1847.900,358.290,43.540
23/05/2023,15:00,6749.090,2817.010,1475.640,1970.090,376.610,43.620
23/05/2023,16:00,6785.300,2883.100,1467.150,1951.610,373.620,44.360
23/05/2023,17:00,6393.350,2698.140,1394.560,1841.430,357.490,40.790
23/05/2023,18:00,5764.370,2407.120,1297.950,1657.570,312.100,33.830
23/05/2023,19:00,5301.740,2256.130,1172.730,1510.120,279.290,31.000
23/05/2023,20:00,5258.130,2251.330,1138.150,1524.910,257.450,32.060
23/05/2023,21:00,5347.590,2406.370,1168.170,1481.230,211.120,32.400
23/05/2023,22:00,5943.770,2667.730,1305.460,1671.590,208.800,34.310
23/05/2023,23:00,6397.610,2873.000,1408.300,1804.950,210.470,34.570
24/05/2023,00:00,6140.900,2740.220,1395.010,1719.540,195.250,32.580
24/05/2023,01:00,5843.080,2610.490,1314.090,1650.350,181.380,31.310
24/05/2023,02:00,5570.030,2492.390,1246.350,1570.300,177.720,30.420
24/05/2023,03:00,5271.130,2354.130,1176.140,1489.160,172.010,29.640
24/05/2023,04:00,4947.880,2222.330,1091.350,1390.250,167.410,29.350
24/05/2023,05:00,4719.550,2115.360,1037.500,1327.270,165.600,28.980
24/05/2023,06:00,4388.520,1944.140,979.550,1233.010,160.320,27.920
24/05/2023,07:00,4272.600,1853.090,973.140,1205.080,173.300,28.960
24/05/2023,08:00,4207.510,1806.360,953.800,1171.830,203.870,31.420
24/05/2023,09:00,4325.420,1875.910,925.580,1214.190,252.420,35.830
24/05/2023,10:00,4889.170,2050.570,1028.520,1426.360,298.290,37.940
24/05/2023,11:00,5208.580,2067.620,1165.710,1565.480,320.480,39.840
24/05/2023,12:00,5294.190,2098.490,1202.790,1578.740,323.480,39.790
24/05/2023,13:00,5225.170,2082.580,1197.820,1527.090,329.070,38.930
24/05/2023,14:00,5345.770,2195.160,1196.580,1540.300,327.860,36.950
24/05/2023,15:00,5665.090,2334.240,1263.210,1641.920,331.640,35.170
24/05/2023,16:00,5614.930,2306.220,1253.440,1643.820,325.850,34.710
24/05/2023,17:00,5341.700,2164.110,1216.670,1574.710,304.580,33.470
24/05/2023,18:00,4978.350,2017.190,1128.310,1490.710,260.440,29.390
24/05/2023,19:00,4872.000,1999.780,1120.670,1449.770,228.090,28.620
24/05/2023,20:00,4819.680,2041.180,1097.170,1396.600,208.920,30.300
24/05/2023,21:00,4684.260,2051.950,1026.610,1334.510,197.860,29.810
24/05/2023,22:00,4887.840,2129.160,1083.580,1416.830,183.160,29.040
24/05/2023,23:00,5245.230,2304.660,1152.710,1529.040,180.960,29.060
25/05/2023,00:00,5294.210,2291.250,1194.150,1549.780,179.420,28.180
25/05/2023,01:00,5043.160,2188.680,1137.170,1470.520,171.520,27.430
25/05/2023,02:00,4767.180,2066.930,1072.240,1389.100,166.630,27.000
25/05/2023,03:00,4450.910,1929.850,998.340,1292.570,161.450,26.310
25/05/2023,04:00,4155.860,1811.390,913.520,1215.110,151.360,25.060
25/05/2023,05:00,3967.800,1732.820,859.760,1164.730,148.150,24.590
25/05/2023,06:00,3778.480,1643.880,831.280,1101.310,141.960,24.590
25/05/2023,07:00,3792.690,1614.710,857.380,1104.320,153.330,25.160
25/05/2023,08:00,3814.160,1609.290,857.970,1101.960,176.760,28.380
25/05/2023,09:00,3999.080,1668.410,850.260,1159.110,245.710,32.700
25/05/2023,10:00,4623.460,1867.610,979.370,1400.660,295.220,34.820
25/05/2023,11:00,4886.820,1949.080,1045.580,1502.740,300.020,35.600
25/05/2023,12:00,5112.300,2053.590,1117.950,1555.990,303.470,34.540
25/05/2023,13:00,5091.360,2058.800,1152.620,1492.490,303.240,35.120
25/05/2023,14:00,5203.330,2111.770,1158.650,1549.510,309.170,35.260
25/05/2023,15:00,5493.140,2243.630,1195.870,1639.550,323.320,36.330
25/05/2023,16:00,5568.680,2284.330,1223.990,1650.730,323.770,36.640
25/05/2023,17:00,5428.980,2235.400,1192.640,1612.900,305.970,33.820
25/05/2023,18:00,5152.320,2124.320,1184.530,1504.700,261.070,30.240
25/05/2023,19:00,4669.850,1967.150,1060.000,1343.210,225.860,27.180
25/05/2023,20:00,4531.740,1946.570,972.240,1351.420,195.920,28.150
25/05/2023,21:00,3919.060,1616.930,895.740,1176.250,170.540,25.200
25/05/2023,22:00,4161.490,1759.040,900.740,1270.440,167.700,25.820
25/05/2023,23:00,4453.970,1879.410,979.950,1361.990,164.670,25.510
26/05/2023,00:00,4459.590,1879.520,1001.040,1352.330,160.240,24.880
26/05/2023,01:00,4241.020,1799.200,951.730,1269.570,156.500,23.730
26/05/2023,02:00,4024.710,1710.180,897.160,1214.000,142.360,22.780
26/05/2023,03:00,3818.980,1623.250,847.430,1150.920,139.040,22.140
26/05/2023,04:00,3673.260,1566.200,811.760,1104.910,133.970,21.840
26/05/2023,05:00,3570.330,1524.110,781.010,1078.310,134.160,21.870
26/05/2023,06:00,3499.430,1478.220,777.770,1052.090,133.520,22.190
26/05/2023,07:00,3521.450,1462.660,811.570,1046.150,145.450,23.090
26/05/2023,08:00,3637.150,1492.760,805.780,1106.900,172.840,26.300
